ID,Book,Rating,num_rating
192,"The Simulacra, Philip K. Dick",liked it,49
192,"The Space Merchants, Frederik Pohl",it was amazing,49
192,"I Have No Mouth & I Must Scream, Harlan Ellison",liked it,49
192,"The Penultimate Truth, Philip K. Dick",liked it,49
192,"Counter-Clock World, Philip K. Dick",really liked it,49
192,"The Demolished Man, Alfred Bester",really liked it,49
192,"I Am Legend and Other Stories, Richard Matheson",liked it,49
192,"The Female Man, Joanna Russ",really liked it,49
192,"Galactic Pot-Healer, Philip K. Dick",really liked it,49
192,"The Computer Connection, Alfred Bester",liked it,49
192,"The Sheep Look Up, John Brunner",it was amazing,49
192,"Orphans of the Sky, Robert A. Heinlein",liked it,49
192,"The First Men in the Moon, H.G. Wells",liked it,49
192,"The Puppet Masters, Robert A. Heinlein",liked it,49
192,"Clans of the Alphane Moon, Philip K. Dick",really liked it,49
192,"The Stars My Destination, Alfred Bester",really liked it,49
192,"The Man in the High Castle, Philip K. Dick",it was amazing,49
192,"We Can Build You, Philip K. Dick",liked it,49
192,"A Scanner Darkly, Philip K. Dick",really liked it,49
192,"The Left Hand of Darkness, Ursula K. Le Guin",really liked it,49
192,"The Last Man, Mary Wollstonecraft Shelley",it was amazing,49
192,"Slaughterhouse-Five, Kurt Vonnegut Jr.",really liked it,49
192,"The Martian Chronicles, Ray Bradbury",really liked it,49
192,"I, Robot: The Illustrated Screenplay, Harlan Ellison",liked it,49
192,"Fahrenheit 451, Ray Bradbury",really liked it,49
192,"Dr. Futurity, Philip K. Dick",liked it,49
192,"Empire, Orson Scott Card",liked it,49
192,"Empire, Orson Scott Card",liked it,49
192,"Empire, Orson Scott Card",liked it,49
192,"A Pail of Air, Fritz Leiber",liked it,49
192,"Glimpses, Lewis Shiner",it was amazing,49
192,"The Lottery and Other Stories, Shirley Jackson",it was amazing,49
192,"Martian Time-Slip, Philip K. Dick",really liked it,49
192,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,49
192,"Behold the Man, Michael Moorcock",really liked it,49
192,"The Invisible Man, H.G. Wells",really liked it,49
192,"A Connecticut Yankee in King Arthur's Court, Mark Twain",it was amazing,49
192,"The Time Machine, H.G. Wells",really liked it,49
192,"The Three Stigmata of Palmer Eldritch, Philip K. Dick",it was amazing,49
192,"It Can't Happen Here, Sinclair Lewis",liked it,49
192,"The Trial, Franz Kafka",it was amazing,49
192,"The Illustrated Man, Ray Bradbury",it was amazing,49
192,"The Island of Doctor Moreau, H.G. Wells",really liked it,49
192,"What Mad Universe, Fredric Brown",liked it,49
192,"I, Robot, Isaac Asimov",liked it,49
192,"Lest Darkness Fall, L. Sprague de Camp",really liked it,49
194,"The Lotus Eaters, Tom Kratman",it was amazing,2
194,"Flowers for Algernon, Daniel Keyes",it was amazing,2
196,"The Stranger, K.A. Applegate",it was amazing,4
196,"World War Z: An Oral History of the Zombie War, Max Brooks",really liked it,4
196,"Mort, Terry Pratchett",really liked it,4
196,"1984, George Orwell",it was amazing,4
198,"The Alchemist, Paolo Bacigalupi",liked it,4
198,"The Blue Sword, Robin McKinley",it was amazing,4
198,"Atlas Shrugged, Ayn Rand",really liked it,4
198,"1984, George Orwell",it was amazing,4
201,"Endurance, S.L. Viehl",really liked it,5
201,"Endurance, S.L. Viehl",really liked it,5
201,"Snow Crash, Neal Stephenson",liked it,5
201,"Watchmen, Alan Moore",it was amazing,5
201,"The Martian, Andy Weir",it was amazing,5
209,"Maybe in Another Life, Taylor Jenkins Reid",liked it,17
209,"Tempting Fate, April White",liked it,17
209,"When You Reach Me, Rebecca Stead",really liked it,17
209,"The Time Traveler's Wife, Audrey Niffenegger",liked it,17
209,"The Book of M, Peng Shepherd",it was amazing,17
209,"Circe, Madeline Miller",it was amazing,17
209,"I Remember You, Cathleen Davitt Bell",liked it,17
209,"Perfect Timing, Catherine Anderson",liked it,17
209,"Lamb: The Gospel According to Biff, Christ's Childhood Pal, Christopher Moore",it was amazing,17
209,"Station Eleven, Emily St. John Mandel",it was amazing,17
209,"Beauty Queens, Libba Bray",liked it,17
209,"Before I Fall, Lauren Oliver",really liked it,17
209,"Lies, Michael  Grant",really liked it,17
209,"Going Home, Kris Ripper",liked it,17
209,"Going Home, Kris Ripper",liked it,17
209,"The Golden Hour, Maiya Williams",really liked it,17
210,"Dry, Neal Shusterman",really liked it,5
210,"The Plot Against America, Philip Roth",really liked it,5
210,"Headhunters, Mel Odom",it was amazing,5
210,"The Road, Cormac McCarthy",it was amazing,5
210,"The Historian, Elizabeth Kostova",liked it,5
213,"Freedom, Jay Kirkpatrick",it was amazing,2
213,"Freedom, Jay Kirkpatrick",it was amazing,2
216,"The Handmaid's Tale, Margaret Atwood",it was amazing,9
216,"Fahrenheit 451, Ray Bradbury",really liked it,9
216,"Welcome to the Monkey House, Kurt Vonnegut Jr.",it was amazing,9
216,"Brave New World, Aldous Huxley",it was amazing,9
216,"Animal Farm / 1984, George Orwell",really liked it,9
216,"Monstress, Vol. 1: Awakening, Marjorie M. Liu",really liked it,9
216,"1984, George Orwell",really liked it,9
216,"Lord of the Flies, William Golding",really liked it,9
216,"The Alchemist, Paolo Bacigalupi",liked it,9
228,"Fahrenheit 451, Ray Bradbury",really liked it,5
228,"The Martian Chronicles, Ray Bradbury",it was amazing,5
228,"The Illustrated Man, Ray Bradbury",really liked it,5
228,"The Handmaid's Tale, Margaret Atwood",really liked it,5
228,"Cryptonomicon, Neal Stephenson",it was amazing,5
230,"The Great Dune Trilogy, Frank Herbert",it was amazing,7
230,"Ready Player One, Ernest Cline",liked it,7
230,"1984, George Orwell",it was amazing,7
230,"Animal Farm, George Orwell",it was amazing,7
230,"Snow Crash, Neal Stephenson",it was amazing,7
230,"The Princess Bride, William Goldman",it was amazing,7
230,"Lord of the Flies, William Golding",it was amazing,7
236,"Red, White & Royal Blue, Casey McQuiston",it was amazing,6
236,"Recursion, Blake Crouch",it was amazing,6
236,"Uprooted, Naomi Novik",it was amazing,6
236,"Never Let Me Go, Kazuo Ishiguro",really liked it,6
236,"The Farm, Joanne Ramos",really liked it,6
236,"The Farm, Joanne Ramos",really liked it,6
237,"1984, George Orwell",it was amazing,10
237,"Welcome to the Monkey House, Kurt Vonnegut Jr.",it was amazing,10
237,"Fahrenheit 451, Ray Bradbury",it was amazing,10
237,"The Sirens of Titan, Kurt Vonnegut Jr.",it was amazing,10
237,"Brave New World, Aldous Huxley",it was amazing,10
237,"Slaughterhouse-Five, Kurt Vonnegut Jr.",it was amazing,10
237,"Cat's Cradle, Kurt Vonnegut Jr.",it was amazing,10
237,"Animal Farm, George Orwell",it was amazing,10
237,"Galápagos, Kurt Vonnegut Jr.",really liked it,10
237,"The Handmaid's Tale, Margaret Atwood",it was amazing,10
242,"1984, George Orwell",really liked it,7
242,"The Intuitionist, Colson Whitehead",really liked it,7
242,"Cloud Atlas, David Mitchell",it was amazing,7
242,"Invitation to a Beheading, Vladimir Nabokov",liked it,7
242,"The Plot Against America, Philip Roth",really liked it,7
242,"Hard-Boiled Wonderland and the End of the World, Haruki Murakami",really liked it,7
242,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,7
244,"Cosmicomics, Italo Calvino",it was amazing,2
250,"Winter, Rod Rees",really liked it,27
250,"Winter, Rod Rees",really liked it,27
250,"1984, George Orwell",liked it,27
250,"On Such a Full Sea, Chang-rae Lee",really liked it,27
250,"Never Let Me Go, Kazuo Ishiguro",really liked it,27
250,"Mortality, Kellie Sheridan",liked it,27
250,"American War, Omar El Akkad",liked it,27
250,"The Forever War, Joe Haldeman",it was amazing,27
250,"Cat's Cradle, Kurt Vonnegut Jr.",really liked it,27
250,"Catch-22, Joseph Heller",it was amazing,27
250,"The Road, Cormac McCarthy",really liked it,27
250,"The Buried Giant, Kazuo Ishiguro",really liked it,27
250,"Blindness, José Saramago",really liked it,27
250,"Autumn, David Moody",really liked it,27
250,"Hard-Boiled Wonderland and the End of the World, Haruki Murakami",it was amazing,27
250,"Brave New World, Aldous Huxley",really liked it,27
250,"Station Eleven, Emily St. John Mandel",it was amazing,27
250,"The Wall, Marlen Haushofer",liked it,27
250,"The Wall, Marlen Haushofer",liked it,27
250,"Slaughterhouse-Five, Kurt Vonnegut Jr.",really liked it,27
250,"Super Sad True Love Story, Gary Shteyngart",really liked it,27
251,"1984, George Orwell",liked it,8
251,"Brave New World, Aldous Huxley",really liked it,8
251,"The Invention of Hugo Cabret, Brian Selznick",really liked it,8
251,"The Alchemist, Paolo Bacigalupi",liked it,8
251,"The Underground Railroad, Colson Whitehead",really liked it,8
251,"The Da Vinci Code, Dan Brown",liked it,8
251,"Fahrenheit 451, Ray Bradbury",it was amazing,8
251,"Catch-22, Joseph Heller",liked it,8
253,"Watership Down, Richard  Adams",it was amazing,4
253,"The Time Traveler's Wife, Audrey Niffenegger",really liked it,4
253,"1984, George Orwell",really liked it,4
253,"The Alchemist, Paolo Bacigalupi",really liked it,4
255,"The Da Vinci Code, Dan Brown",really liked it,2
255,"1984, George Orwell",really liked it,2
256,"City of Glass, Cassandra Clare",liked it,13
256,"Brave New World, Aldous Huxley",really liked it,13
256,"The Da Vinci Code, Dan Brown",liked it,13
256,"The War of the Worlds, H.G. Wells",it was amazing,13
256,"The Historian, Elizabeth Kostova",really liked it,13
256,"Flashforward, Robert J. Sawyer",liked it,13
256,"The Alchemist, Paolo Bacigalupi",really liked it,13
256,"Fahrenheit 451, Ray Bradbury",really liked it,13
256,"Dracula, Bram Stoker",really liked it,13
256,"1984, George Orwell",really liked it,13
256,"London, Frank Tayell",really liked it,13
259,"Wicked: The Life and Times of the Wicked Witch of the West, Gregory Maguire",really liked it,3
259,"The Hobbit, or There and Back Again, J.R.R. Tolkien",really liked it,3
260,"Never Let Me Go, Kazuo Ishiguro",it was amazing,13
260,"The Time Traveler's Wife, Audrey Niffenegger",it was amazing,13
260,"Away, Teri Hall",liked it,13
260,"The Dead, Charlie Higson",really liked it,13
260,"Alif the Unseen, G. Willow Wilson",liked it,13
260,"Cloud Atlas, David Mitchell",really liked it,13
260,"Possession, Elana Johnson",it was amazing,13
260,"The Stranger, K.A. Applegate",liked it,13
260,"Sanctuary, Matthew Mather",liked it,13
260,"Sanctuary, Matthew Mather",liked it,13
260,"The Plague, Albert Camus",it was amazing,13
262,"Sanctuary, Matthew Mather",really liked it,2
262,"Sanctuary, Matthew Mather",really liked it,2
266,"Darkness at Noon, Arthur Koestler",really liked it,13
266,"Catch-22, Joseph Heller",it was amazing,13
266,"Cloud Atlas, David Mitchell",it was amazing,13
266,"The Intuitionist, Colson Whitehead",really liked it,13
266,"Hard-Boiled Wonderland and the End of the World, Haruki Murakami",really liked it,13
266,"Slaughterhouse-Five, Kurt Vonnegut Jr.",it was amazing,13
266,"The Road, Cormac McCarthy",it was amazing,13
266,"Animal Farm, George Orwell",really liked it,13
266,"Cat's Cradle, Kurt Vonnegut Jr.",it was amazing,13
266,"Lord of the Flies, William Golding",really liked it,13
266,"Brave New World, Aldous Huxley",really liked it,13
266,"1984, George Orwell",it was amazing,13
266,"The Silmarillion, J.R.R. Tolkien",really liked it,13
270,"Cat's Cradle, Kurt Vonnegut Jr.",really liked it,21
270,"The Da Vinci Code, Dan Brown",liked it,21
270,"Slaughterhouse-Five, Kurt Vonnegut Jr.",really liked it,21
270,"Welcome to the Monkey House, Kurt Vonnegut Jr.",really liked it,21
270,"Alas, Babylon, Pat Frank",it was amazing,21
270,"Anthem, Ayn Rand",liked it,21
270,"The Hobbit, or There and Back Again, J.R.R. Tolkien",really liked it,21
270,"Animal Farm, George Orwell",liked it,21
270,"Fahrenheit 451, Ray Bradbury",really liked it,21
270,"Dracula, Bram Stoker",liked it,21
270,"Timeline, Michael Crichton",liked it,21
270,"1984, George Orwell",really liked it,21
270,"Brave New World, Aldous Huxley",really liked it,21
270,"Catch-22, Joseph Heller",really liked it,21
270,"Prey, Michael Crichton",liked it,21
270,"Prey, Michael Crichton",liked it,21
270,"Prey, Michael Crichton",liked it,21
270,"Lord of the Flies, William Golding",liked it,21
270,"The Alchemist, Paolo Bacigalupi",it was amazing,21
271,"The Alchemist, Paolo Bacigalupi",really liked it,2
271,"The Time Traveler's Wife, Audrey Niffenegger",liked it,2
278,"The Martian, Andy Weir",really liked it,19
278,"Station Eleven, Emily St. John Mandel",really liked it,19
278,"Underground Airlines, Ben H. Winters",really liked it,19
278,"The Versions of Us, Laura  Barnett",really liked it,19
278,"The Gunslinger, Stephen King",really liked it,19
278,"American War, Omar El Akkad",really liked it,19
278,"Broken Angels, Richard K. Morgan",liked it,19
278,"The Son, Veronica Roth",really liked it,19
278,"Artemis, Andy Weir",liked it,19
278,"The Night Circus, Erin Morgenstern",really liked it,19
278,"The Dark Tower: The Gunslinger Born, Peter David",really liked it,19
278,"Recursion, Blake Crouch",liked it,19
278,"The Historian, Elizabeth Kostova",liked it,19
278,"The Fireman, Joe Hill",really liked it,19
278,"The Time Traveler's Wife, Audrey Niffenegger",it was amazing,19
278,"The Time Traveller's Guide to Medieval England: A Handbook for Visitors to the Fourteenth Century, Ian Mortimer",liked it,19
278,"World War Z: An Oral History of the Zombie War, Max Brooks",really liked it,19
280,"Gulliver's Travels, Jonathan Swift",really liked it,12
280,"The Road, Cormac McCarthy",really liked it,12
280,"Black and Blue, Gena Showalter",liked it,12
280,"Lord of the Flies, William Golding",really liked it,12
280,"The Time Traveler's Wife, Audrey Niffenegger",liked it,12
280,"The Historian, Elizabeth Kostova",really liked it,12
280,"11/22/63, Stephen King",liked it,12
280,"The Valley of Horses, Jean M. Auel",liked it,12
280,"The Little Prince, Antoine de Saint-Exupéry",really liked it,12
280,"Animal Farm, George Orwell",really liked it,12
280,"Under the Dome, Stephen King",liked it,12
284,"The Shining Girls, Lauren Beukes",really liked it,110
284,"Suffer the Children, Craig DiLouie",really liked it,110
284,"Shadow Fires, Catherine Spangler",liked it,110
284,"The Stand, Stephen King",it was amazing,110
284,"The Strange Case of Dr. Jekyll and Mr. Hyde, Robert Louis Stevenson",really liked it,110
284,"Midnight, Ellen Connor",really liked it,110
284,"The Stepford Wives, Ira Levin",really liked it,110
284,"The Phantom Tollbooth, Norton Juster",it was amazing,110
284,"The Sirens of Titan, Kurt Vonnegut Jr.",really liked it,110
284,"The Son, Veronica Roth",really liked it,110
284,"Jonathan Strange & Mr Norrell, Susanna Clarke",really liked it,110
284,"Station Eleven, Emily St. John Mandel",it was amazing,110
284,"The Prince, Kiera Cass",really liked it,110
284,"The Prince, Kiera Cass",really liked it,110
284,"The Princess Bride, William Goldman",really liked it,110
284,"Gone, Michael  Grant",it was amazing,110
284,"Animal Farm, George Orwell",it was amazing,110
284,"Spindrift, Allen M. Steele",really liked it,110
284,"The Sentinel, Arthur C. Clarke",liked it,110
284,"The Plot Against America, Philip Roth",really liked it,110
284,"Singularity, Ian Douglas",really liked it,110
284,"Singularity, Ian Douglas",really liked it,110
284,"Dracula, Bram Stoker",it was amazing,110
284,"The Running Man, Richard Bachman",liked it,110
284,"Dreamcatcher, Stephen King",liked it,110
284,"Slaughterhouse-Five, Kurt Vonnegut Jr.",it was amazing,110
284,"Anthem, Ayn Rand",really liked it,110
284,"Sleepers, Jacqueline Druga",really liked it,110
284,"Lightning, Dean Koontz",it was amazing,110
284,"Cold Fire, Kate Elliott",really liked it,110
284,"The Historian, Elizabeth Kostova",it was amazing,110
284,"City of Shadows, Alex Scarrow",it was amazing,110
284,"Cloud Atlas, David Mitchell",it was amazing,110
284,"The Gunslinger, Stephen King",really liked it,110
284,"Brave New World, Aldous Huxley",really liked it,110
284,"The Handmaid's Tale, Margaret Atwood",it was amazing,110
284,"The Illustrated Man, Ray Bradbury",really liked it,110
284,"Blindness, José Saramago",it was amazing,110
284,"The Cabin at the End of the World, Paul Tremblay",really liked it,110
284,"The Door Into Summer, Robert A. Heinlein",really liked it,110
284,"Catch-22, Joseph Heller",really liked it,110
284,"Cat's Cradle, Kurt Vonnegut Jr.",it was amazing,110
284,"The Fireman, Joe Hill",it was amazing,110
284,"Lord of the Flies, William Golding",really liked it,110
284,"Gulliver's Travels, Jonathan Swift",it was amazing,110
284,"The Giver, Lois Lowry",it was amazing,110
284,"The Invisible Man, H.G. Wells",liked it,110
284,"The Mists of Avalon, Marion Zimmer Bradley",really liked it,110
284,"The Mist, Stephen King",liked it,110
284,"Dark Matter, Ian Douglas",it was amazing,110
284,"Dark Matter, Ian Douglas",it was amazing,110
284,"Atlas Shrugged, Ayn Rand",really liked it,110
284,"Swan Song, Robert R. McCammon",really liked it,110
284,"The Orphan, Robert Stallman",really liked it,110
284,"The Lottery and Other Stories, Shirley Jackson",really liked it,110
284,"Bird Box, Josh Malerman",it was amazing,110
284,"Leviathan, Scott Westerfeld",really liked it,110
284,"Leviathan, Scott Westerfeld",really liked it,110
284,"The Island of Doctor Moreau, H.G. Wells",liked it,110
284,"The Long Walk, Richard Bachman",really liked it,110
284,"The Valley of Horses, Jean M. Auel",really liked it,110
284,"Fahrenheit 451, Ray Bradbury",it was amazing,110
