ID,Book_Title,Rating,num_rating
2208,The Prince,liked it,8
2208,The Prince,liked it,8
2349,The Prince,it was amazing,3
2349,The Prince,it was amazing,3
2747,The Prince,really liked it,9
2747,The Prince,really liked it,9
2829,The Prince,really liked it,25
2829,The Prince,really liked it,25
2955,The Prince,liked it,20
2955,The Prince,liked it,20
3042,The Prince,it was amazing,11
3042,The Prince,it was amazing,11
3100,The Prince,really liked it,34
3100,The Prince,really liked it,34
3100,The Prince,really liked it,34
3100,The Prince,really liked it,34
2187,Leviathan,really liked it,6
2187,Leviathan,really liked it,6
2442,Leviathan,liked it,12
2442,Leviathan,liked it,12
2452,Leviathan,it was amazing,15
2452,Leviathan,it was amazing,15
2554,Leviathan,really liked it,2
2554,Leviathan,really liked it,2
2581,Leviathan,really liked it,23
2581,Leviathan,really liked it,23
3158,Leviathan,really liked it,22
3158,Leviathan,really liked it,22
2924,"So Long, and Thanks for All the Fish",really liked it,28
2100,2BR02B,really liked it,28
2585,2BR02B,it was ok,4
3054,The Last Question,really liked it,15
2926,The Gate to Women's Country,really liked it,71
2895,The War of the Worlds,it was ok,52
2810,The Ones Who Walk Away from Omelas,it was amazing,13
2926,The Ones Who Walk Away from Omelas,it was amazing,71
2828,Rocannon's World,it was amazing,124
2926,Rocannon's World,really liked it,71
3054,Rocannon's World,liked it,15
2828,The Dispossessed,it was amazing,124
2895,The Dispossessed,really liked it,52
2926,The Dispossessed,it was amazing,71
3158,The Dispossessed,really liked it,22
2195,Antarctica,liked it,50
3166,"Paper Girls, Vol. 6",it was amazing,68
3166,"Paper Girls, Vol. 5",really liked it,68
3166,"Paper Girls, Vol. 4",really liked it,68
2630,Six Wakes,really liked it,32
2828,Borne,really liked it,124
2383,"Saga, Vol. 4",it was amazing,22
2388,"Saga, Vol. 4",really liked it,30
2282,Wanted,it was ok,54
2185,House of Suns,liked it,37
2924,House of Suns,really liked it,28
3112,The City and the Stars,it was amazing,29
2631,Stories of Your Life and Others,really liked it,10
2946,Stories of Your Life and Others,it was ok,23
2926,The End of Eternity,it was amazing,71
2223,The Gods Themselves,really liked it,10
2895,The Gods Themselves,liked it,52
2926,The Gods Themselves,really liked it,71
3054,The Gods Themselves,it was amazing,15
2926,Axiomatic,it was amazing,71
2955,Axiomatic,it was amazing,20
2904,Flatland: A Romance of Many Dimensions,liked it,30
2597,Black and Blue,really liked it,60
2880,Black and Blue,it was amazing,49
2597,Lone Wolf,it was ok,60
3180,Revolution,really liked it,36
2296,Save Me,really liked it,7
3180,Save Me,really liked it,36
2540,Push,really liked it,11
2880,Push,liked it,49
3088,Push,liked it,34
2597,All Fall Down,really liked it,60
2828,When She Woke,it was amazing,124
3166,When She Woke,really liked it,68
2597,Seed,it was ok,60
2100,The Skull,liked it,28
2296,Hero at Large,really liked it,7
2895,Spook Country,really liked it,52
2784,Future Shock,liked it,4
2790,Future Shock,really liked it,8
2619,Kingdom Come,liked it,6
2195,The Years of Rice and Salt,it was amazing,50
2810,The Years of Rice and Salt,it was amazing,13
2926,The Years of Rice and Salt,liked it,71
2129,Around the World in Eighty Days,it was ok,12
2139,Around the World in Eighty Days,liked it,8
2187,Around the World in Eighty Days,really liked it,6
2195,Around the World in Eighty Days,it was ok,50
2395,Around the World in Eighty Days,it was ok,7
3051,Uprooted,really liked it,35
2880,Summer,it was ok,49
3024,Summer,really liked it,10
2223,Battle Royale,liked it,10
3055,Battle Royale,it was ok,2
2185,Lexicon,it was amazing,37
2383,Lexicon,it was amazing,22
2926,Lexicon,it was amazing,71
2630,The Water Knife,really liked it,32
2828,The Water Knife,really liked it,124
2829,Rainbows End,it was amazing,25
2924,Rainbows End,liked it,28
2185,Chasm City,really liked it,37
2810,Chasm City,really liked it,13
2154,Solaris,it was amazing,8
2186,Solaris,it was amazing,10
2223,Solaris,liked it,10
2926,Solaris,liked it,71
2613,Stranger in a Strange Land,liked it,32
2828,Stranger in a Strange Land,it was ok,124
2829,Stranger in a Strange Land,it was amazing,25
2895,Stranger in a Strange Land,really liked it,52
2926,Stranger in a Strange Land,it was amazing,71
3051,Stranger in a Strange Land,really liked it,35
3073,Stranger in a Strange Land,liked it,14
2154,Cosmicomics,it was amazing,8
2187,Cosmicomics,it was amazing,6
2309,Cosmicomics,it was amazing,11
2849,Cosmicomics,really liked it,11
2494,The Difference Engine,it was amazing,28
3158,The Difference Engine,it was ok,22
2100,Crash,liked it,28
2100,Crash,liked it,28
2100,Crash,liked it,28
2100,Crash,liked it,28
2880,The Talisman,liked it,49
2597,Inside Out,liked it,60
2383,Beauty Queens,liked it,22
3036,Beauty Queens,liked it,8
2880,Mercy,it was ok,49
2946,When You Reach Me,really liked it,23
3073,When You Reach Me,really liked it,14
2445,Brave New World / Brave New World Revisited,really liked it,22
2185,The Lord of the Rings,it was amazing,37
2185,Influx,it was ok,37
2223,Influx,really liked it,10
2223,Kill Decision,liked it,10
3101,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,liked it,21
2895,The Three Stigmata of Palmer Eldritch,it was amazing,52
2185,Pandora's Star,it was amazing,37
2926,Pandora's Star,really liked it,71
3161,The Mists of Avalon,it was amazing,27
2848,The Ladies of Grace Adieu and Other Stories,liked it,3
2946,The Ladies of Grace Adieu and Other Stories,liked it,23
3166,The Ladies of Grace Adieu and Other Stories,liked it,68
2195,The Lost World,it was ok,50
2351,The Lost World,it was amazing,2
2148,The Invisible Man,did not like it,5
2589,The Invisible Man,it was amazing,11
2790,The Invisible Man,really liked it,8
2926,The Invisible Man,it was ok,71
3054,The Invisible Man,liked it,15
2904,Oblivion,liked it,30
3166,Einstein's Dreams,liked it,68
2347,Hex,really liked it,3
2282,Directive 51,it was ok,54
3017,Rage,really liked it,10
2458,Winter's Tale,it was amazing,7
2383,Beauty,it was amazing,22
2828,Tanglewreck,it was ok,124
2597,In Five Years,liked it,60
2597,The Dreamers,really liked it,60
2828,The Dreamers,really liked it,124
3051,The Dreamers,really liked it,35
2597,Perfect,really liked it,60
2828,Fever,really liked it,124
2828,Fever,really liked it,124
3163,The Legacy,liked it,2
3180,Rescue,really liked it,36
3180,Rescue,really liked it,36
3180,Rescue,really liked it,36
3112,Genesis,it was amazing,29
3112,Genesis,it was amazing,29
3112,Genesis,it was amazing,29
2828,Fledgling,liked it,124
2597,The Buried Giant,liked it,60
2828,The Buried Giant,really liked it,124
3051,The Buried Giant,really liked it,35
3166,The Buried Giant,it was ok,68
2926,Nemesis,liked it,71
2926,Nemesis,liked it,71
2926,Nemesis,liked it,71
3166,Nemesis,really liked it,68
3166,Nemesis,really liked it,68
3166,Nemesis,really liked it,68
2129,Endgame,really liked it,12
2849,Endgame,it was amazing,11
2880,The Pledge,it was ok,49
2581,Black Water,really liked it,23
2129,Invitation to a Beheading,it was amazing,12
2170,Invitation to a Beheading,liked it,8
3051,Invitation to a Beheading,liked it,35
2100,The Book of Strange New Things,it was amazing,28
2581,The Book of Strange New Things,liked it,23
2828,The Book of Strange New Things,really liked it,124
2100,Contest,liked it,28
2100,Who Goes There,liked it,28
2104,Resistance,really liked it,4
2104,Resistance,really liked it,4
2104,Resistance,really liked it,4
2129,Journey to the Center of the Earth,liked it,12
2137,The Investigation,liked it,4
2150,Gravity,really liked it,10
2180,The Human Condition,it was amazing,5
2185,Black Light Express,really liked it,37
2185,Railhead,it was amazing,37
2185,Night Flights,it was amazing,37
2185,Scrivener's Moon,it was amazing,37
2185,Slow Bullets,really liked it,37
2185,Embers of War,liked it,37
2185,Empire Games,it was amazing,37
2185,Great North Road,it was ok,37
2924,Great North Road,really liked it,28
2185,Spares,it was amazing,37
3109,Spares,really liked it,12
2185,Only Forward,it was amazing,37
3109,Only Forward,it was amazing,12
2185,Altered Carbon,it was amazing,37
2185,Market Forces,really liked it,37
2195,Market Forces,did not like it,50
2185,Century Rain,really liked it,37
2185,Pushing Ice,it was ok,37
2924,Pushing Ice,really liked it,28
2926,Pushing Ice,really liked it,71
2185,Fallen Dragon,really liked it,37
2924,Fallen Dragon,liked it,28
2185,A Second Chance at Eden,really liked it,37
2195,Early Riser,really liked it,50
2195,The Last Emperox,it was amazing,50
2195,Cardboard,it was amazing,50
3166,Cardboard,liked it,68
2195,Annihilation,liked it,50
2195,Annihilation,liked it,50
2195,Ready Player One,really liked it,50
2494,Ready Player One,liked it,28
2597,Ready Player One,it was amazing,60
2619,Ready Player One,liked it,6
2630,Ready Player One,it was amazing,32
2195,Look to Windward,it was amazing,50
2195,Orphans of the Sky,really liked it,50
2195,All You Need Is Kill,really liked it,50
2195,Riddley Walker,it was amazing,50
2195,The Algebraist,it was amazing,50
2282,The Algebraist,liked it,54
2924,The Algebraist,really liked it,28
2926,The Algebraist,it was amazing,71
2195,Against a Dark Background,it was ok,50
2195,Icehenge,liked it,50
2208,The Voyage of the Dawn Treader,it was ok,8
2217,Utopia,really liked it,5
2217,Utopia,really liked it,5
2217,Utopia,really liked it,5
2458,Utopia,really liked it,7
2458,Utopia,really liked it,7
2458,Utopia,really liked it,7
2638,Utopia,it was amazing,9
2638,Utopia,it was amazing,9
2638,Utopia,it was amazing,9
3100,Utopia,really liked it,34
3100,Utopia,really liked it,34
3100,Utopia,really liked it,34
3100,Utopia,really liked it,34
3100,Utopia,really liked it,34
3100,Utopia,really liked it,34
2247,We,it was amazing,6
2309,We,really liked it,11
2849,We,it was amazing,11
2282,Out of the Dark,it was ok,54
2282,1945,really liked it,54
2282,1945,really liked it,54
2282,Red Inferno: 1945,liked it,54
2282,The Deep,really liked it,54
2282,The Deep,really liked it,54
2282,Lights Out,liked it,54
2282,Halo: The Flood,it was ok,54
3112,Halo: The Flood,it was ok,29
2282,Halo: The Fall of Reach,liked it,54
3112,Halo: The Fall of Reach,really liked it,29
2282,The Automatic Detective,liked it,54
2282,Year Zero,it was ok,54
2282,Year Zero,it was ok,54
2924,Year Zero,liked it,28
2924,Year Zero,liked it,28
3112,Year Zero,really liked it,29
3112,Year Zero,really liked it,29
2296,Into the Darkness,it was amazing,7
2296,Into the Darkness,it was amazing,7
2305,Grey,really liked it,3
2309,The Surrogates,really liked it,11
2318,The First Immortal,did not like it,6
2318,Fields of Fire,liked it,6
2383,"Saga, Vol. 5",really liked it,22
2388,"Saga, Vol. 5",really liked it,30
2383,The Many-Coloured Land,really liked it,22
2384,The Wanderer,really liked it,4
2388,Surge,really liked it,30
2388,Dark Days,liked it,30
2388,The Lottery,liked it,30
3088,The Lottery,really liked it,34
2388,"Saga, Vol. 7",really liked it,30
2388,"Saga, Vol. 8",really liked it,30
2388,"Saga, Vol. 6",really liked it,30
2388,War,it was ok,30
2388,Down to a Sunless Sea,it was ok,30
2388,All Our Yesterdays,liked it,30
2458,Fingerprints of the Gods: The Evidence of Earth's Lost Civilization,really liked it,7
2494,Infinite Detail,it was ok,28
2494,Atmosphæra Incognita,it was amazing,28
2810,Atmosphæra Incognita,it was amazing,13
2828,Atmosphæra Incognita,it was ok,124
2494,Tau Zero,really liked it,28
2494,Ball Lightning,really liked it,28
2828,Ball Lightning,really liked it,124
2494,Gnomon,really liked it,28
2494,The Punch Escrow,liked it,28
2494,Idlewild,really liked it,28
2581,A Gift Upon the Shore,it was amazing,23
2581,Daughters of the North,really liked it,23
2589,The Great Dune Trilogy,it was amazing,11
3054,The Great Dune Trilogy,really liked it,15
2589,The Illustrated Man,it was amazing,11
2829,The Illustrated Man,really liked it,25
2969,The Illustrated Man,it was amazing,5
3073,The Illustrated Man,really liked it,14
2597,Rodham,really liked it,60
3161,Rodham,liked it,27
2597,Followers,really liked it,60
2597,Frankissstein: A Love Story,liked it,60
2597,Oona Out of Order,really liked it,60
2597,Conviction,liked it,60
2597,The Perfect Wife,liked it,60
2597,The Starless Sea,it was ok,60
2946,The Starless Sea,liked it,23
3161,The Starless Sea,it was amazing,27
2597,They Both Die at the End,liked it,60
2597,The Grace Year,liked it,60
2597,Opposite of Always,liked it,60
2597,The One,really liked it,60
2597,The Farm,it was amazing,60
2597,The Farm,it was amazing,60
2597,As You Wish,liked it,60
2597,Carry On,liked it,60
3051,Carry On,really liked it,35
2597,Maybe in Another Life,liked it,60
2597,Tempting Fate,it was ok,60
2597,We All Looked Up,liked it,60
2597,The Bear,it was ok,60
2828,The Bear,really liked it,124
2597,Graceling,it was amazing,60
2597,Fire,liked it,60
2597,Fire,liked it,60
2597,The Devil's Arithmetic,really liked it,60
2613,Midnight,it was ok,32
2880,Midnight,liked it,49
2613,The Left Hand of Darkness,really liked it,32
2613,Wicked: The Life and Times of the Wicked Witch of the West,liked it,32
2616,Swarm,it was amazing,7
2630,Unlocked: An Oral History of Haden's Syndrome,it was amazing,32
2630,The Light Brigade,really liked it,32
2630,Underground Airlines,really liked it,32
3098,Underground Airlines,liked it,8
2631,Here,it was amazing,10
3166,Here,it was amazing,68
2631,The Cyberiad,really liked it,10
2632,Press Enter,it was amazing,8
2670,The Two-Space War,it was amazing,5
2696,The Living,really liked it,7
2747,The Sixth Extinction: An Unnatural History,really liked it,9
2797,The Foundation Trilogy,it was amazing,6
2810,The Unwanteds,it was amazing,13
2810,Children of Time,it was amazing,13
2810,Children of Time,it was amazing,13
2810,Proxima,really liked it,13
2810,A Sword Into Darkness,it was amazing,13
2828,Lent,it was amazing,124
2828,Machines Like Me,it was amazing,124
2828,The Zombie Survival Guide: Complete Protection from the Living Dead,liked it,124
2959,The Zombie Survival Guide: Complete Protection from the Living Dead,liked it,6
2828,Neverworld Wake,liked it,124
2828,That Inevitable Victorian Thing,it was ok,124
2828,Lockdown,it was ok,124
2828,"Good Morning, Midnight",really liked it,124
3166,"Good Morning, Midnight",liked it,68
2828,"The Mandibles: A Family, 2029–2047",really liked it,124
2828,Crosstalk,liked it,124
2828,Bloodchild and Other Stories,it was amazing,124
2828,Playing with Fire,liked it,124
2828,The Word for World is Forest,it was amazing,124
2828,The Sundial,really liked it,124
2828,My Real Children,really liked it,124
2828,Archetype,really liked it,124
2828,Neverwhere,really liked it,124
3166,Neverwhere,really liked it,68
2828,Sunshine,liked it,124
2828,Sunshine,liked it,124
3073,Sunshine,really liked it,14
3073,Sunshine,really liked it,14
2828,Heart of Iron,it was ok,124
2828,Heart of Iron,it was ok,124
2828,Heart of Iron,it was ok,124
2828,The Man from Primrose Lane,really liked it,124
2828,Some Remarks: Essays and Other Writing,liked it,124
2828,All about Emily,it was amazing,124
2828,Huntress,really liked it,124
2828,Starbound,really liked it,124
2828,Threshold,really liked it,124
2828,Zone One,really liked it,124
3166,Zone One,it was ok,68
2828,The Lost,it was ok,124
2828,The Alchemy of Stone,really liked it,124
2828,Ash,liked it,124
2828,Heart's Blood,really liked it,124
2828,"He, She and It",liked it,124
2828,Winterwood,really liked it,124
2828,Lincoln's Dreams,liked it,124
2829,A Wrinkle in the Skin,really liked it,25
2829,The Return,really liked it,25
2958,The Return,it was amazing,2
3042,The Return,liked it,11
2840,Raptor,it was ok,4
2870,The Time Keeper,liked it,7
2880,Suffer the Children,really liked it,49
2880,Pure,did not like it,49
2880,Innocence,it was ok,49
2880,The Clan of the Cave Bear,liked it,49
2890,The Matrix and Philosophy: Welcome to the Desert of the Real,really liked it,5
2895,The Caryatids,liked it,52
2895,Zeitgeist,liked it,52
2895,Where Late the Sweet Birds Sang,liked it,52
2895,The Fountains of Paradise,liked it,52
